ID,DateTimeStart,What,Where,Trig,Duration,S-P (s),FirstStation,RecordedOn,ROD__,FPS,TimeRef,M,Conf,Comments,,,,,,,,,,,,,,,,,,,,,
20241227-1152,,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241228-1805,,Rockfall,,,,,MSS1,MSS1,,,,,,High frequency,,,,,,,,,,,,,,,,,,,,,
20241230-1420,2024-12-30 14:20:58.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241230-1501,2024-12-30 15:01:37.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241230-160950,2024-12-30 16:09:50.1,Distal triplet VT,,N,,0.268,MBLG,"MBLG,MSS1",y,,,,,Long ID to avoid clash with string.,,,,,,,,,,,,,,,,,,,,,
20241230-1615,2024-12-30 16:15:28.7,Distal triplet VT,,N,,0.272,MBLG,"MBLG,MSS1",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20241230-2013,,Rockfall,,N,,,MSS1,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,
20241231-0129,2024-12-31 01:29:32.9,Rockfall,Lower White River?,N,,,MBBY,"MBBY,MBFR,MSS1,MBLY",y,,,,,Maybe first at MBFR,,,,,,,,,,,,,,,,,,,,,
20250102-1940,,Distal rockfall,,,,,MBLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250102-2141,,Rockfall,,,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-0624,2025-01-03 06:24:08.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1,MBRY,MBLG,MBLY,MBGH",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1046,2025-01-03 10:46:14.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1,MBLY,MBLG,MBGH",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1554,,Rockfall,,,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1720,,Hybrid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1803,,Hybrid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1900,,Hybrid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250103-1952,,Hybrid?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250104-0824,2025-01-04 08:24:57.8,Rockfall,,Y,47s,,MSS1,"MSS1,MBLY,MBFR,MBLG,MBWH,MBRY,MBGH,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250104-2055,2025-01-04 20:55:51.2,Local,Tar River Cliff?,Y,,13.4,MBRV,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20250106-1243,2025-01-06 12:43:36.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250107-0147,2025-01-07 01:47:42.4,Local,,Y,,2.1,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20250107-0226,,Rockfall,,N,,,MSS1,"MSS1,MBLY,MBLG,MBFR",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250107-0246,,Rockfall,,N,,,MSS1,"MSS1,MBLY,MBLG,MBFR",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250107-1128,,Rockfall,,N,,,MSS1,"MSS1,MBLY,MBFR,MBWH,MBRY,MBGH",,,,,,OR LP?,,,,,,,,,,,,,,,,,,,,,
20250108-1503,2025-01-08 15:03:33.0,Distal rockfall,Fergus Ridge,N,,,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250108-1527,,Rockfall,,,,,MSS1,MSS1,,,,,,High frequency,,,,,,,,,,,,,,,,,,,,,
20250108-1535,2025-01-08 15:35:10.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250109-0031,2025-01-09 00:31:58.0,Distal rockfall,Fergus Ridge,N,,,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250109-1637,,Teleseism,,,,,MBRV,All,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-0945,,Distal rockfall,,,,,MBLG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1111,,Distal rockfall,,,,,MBLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1430,2025-01-10 14:30:01.0,Distal rockfall,Fergus Ridge,N,,,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1449,2025-01-10 14:49:38.0,Distal rockfall,Fergus Ridge,N,,,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1507,,Distal rockfall,,,,,MBBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1523,2025-01-10 15:23:37.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBLY,MSS1,MBLG,MBBY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1601,2025-01-10 16:01:52.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MSS1",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250110-1625,2025-01-10 16:25:11.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MSS1, MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250112-2336,2025-01-12 23:36:42.7,Rockfall,,Y,8m,,MBLG,All,y,,,,,Regional S wave,,,,,,,,,,,,,,,,,,,,,
20250115-2214,,Rockfall,,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250115-2317,,Rockfall,,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250117-1553,,Rockfall,,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250117-1648,2025-01-17 16:48:47.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250117-2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250117-2031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250122-0846,2025-01-22 08:46:15.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250122-1454,2025-01-22 14:54:04.6,Infrasound,Sonic boom?,N,,,MBRV,"MBRV,MBWH,MBLY,MSS1,MBLG,MBBY,MBFR",y,,,,,"Location offshore NW. Can see strong complex signal at MBFL, which was being tested in Pyikos office at the time.",,,,,,,,,,,,,,,,,,,,,
20250124-1119,2025-01-24 11:19:20.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBLY,MSS1,MBGH",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250124-1625,,Rockfall,,N,,,MSS1,MSS1,,,,,,"Unusual signal, bigger at end.",,,,,,,,,,,,,,,,,,,,,
20250125-1551,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250128-2114,2025-01-28 21:14:39.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBLY",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250128-2203,2025-01-28 22:03:22.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250128-2307,,Rockfall,,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-0558,2025-01-29 05:58:06.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBGH",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-1737,2025-01-29 17:37:32.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-1851,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-1914,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-2101,,Rockfall,,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250129-2340,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250130-0143,,Distal rockfall,,N,,MBBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250130-1328,2025-01-30 13:28:58.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250131-0407,,Mystery,,N,,,MBRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250131-0956,,Distal VT,,N,,,MBLG,,,,,,,"Very close to MBLG, might not be Irish Ghaut",,,,,,,,,,,,,,,,,,,,,
20250201-0345,2025-02-01 03:45:39.7,VT,,Y,,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-0649,,,Swarmette event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-1635,2025-02-01 16:35:58.9,Hybrid,Swarmette event,N,,,MSS1,,y,,,,,Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250201-1658,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-1800,2025-02-01 18:00:03.5,Hybrid,Swarmette event,Y,,,MSS1,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-1931,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-2058,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-2149,,VT,Swarmette event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-2203,,Rockfall,Swarmette event,,,,MSS1,,,,,,,OR complex VT?,,,,,,,,,,,,,,,,,,,,,
20250201-2231,2025-02-01 22:31:08.1,Hybrid,Swarmette event,N,,,MSS1,,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250201-2320,,Mystery,Swarmette event,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250202-0000,,Hybrid,Swarmette event,N,,,MSS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250202-0054,2025-02-02 00:54:15.8,,Local,Y,,16.0,MBRV,All,,,,,,Lots of scattering. Strange first arrival at MBRV.,,,,,,,,,,,,,,,,,,,,,
20250202-0348,,Lahar,,,15m,,,"MSS1,MBFR",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250204-1848,2025-02-04 18:48:59.0,VT,,Y,,,MSS1,All,y,,,,,Two VTs. Second VT added manually to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250205-1348,2025-02-05 13:48:27.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,MBRY arrival is swell noise. ,,,,,,,,,,,,,,,,,,,,,
20250205-1525,2025-02-05 15:25:36.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250205-2345,2025-02-05 23:45:26.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250206-0819,2025-02-06 08:19:02.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250206-1006,2025-02-06 10:06:05.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBLY,MSS1,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250206-1647,2025-02-06 16:47:56.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MBGH",n,,,,,OR LP?,,,,,,,,,,,,,,,,,,,,,
20250207-2308,2025-02-07 23:08:01.0,Distal rockfall,St Georges Hill,N,,,MBGH,MBGH,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250208-2327,2025-02-08 23:27:40.3,Local,Cayman Islands,Y,,,MBRV,All,y,,,7.6,,Four stations off.,,,,,,,,,,,,,,,,,,,,,
20250210-1634,2025-02-10 16:34:30.0,Distal rockfall,Long Ground,N,,,MBLG,"MBLG,MSS1",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250210-1827,2025-02-10 18:27:07.6,VT,,Y,,,MSS1,Most,y,,,,,"Lower frequency at MBRY, (MBFR?).",,,,,,,,,,,,,,,,,,,,,
20250210-1929,2025-02-10 19:29:46.0,Distal rockfall,Fergus Ridge,N,,,MBFR,,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250211-1634,2025-02-11 16:34:49.0,Hybrid,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY",n,,,,,OR LP,,,,,,,,,,,,,,,,,,,,,
20250211-1833,2025-02-11 18:33:11.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1,MBLY",n,,,,,Other smaller ones around it.,,,,,,,,,,,,,,,,,,,,,
20250213-0836,2025-02-13 08:36:47.0,Hybrid,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY",n,,,,,OR Deep VT. ,,,,,,,,,,,,,,,,,,,,,
20250213-2140,2025-02-13 21:40:35.0,Rockfall,Ghaut Meframie?,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250214-0750,2025-02-14 07:50:08.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY,MSS1,MBLY,MBLG,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250214-1109,2025-02-14 11:09:26.0,Local,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250214-1213,2025-02-14 12:13:29.0,Hybrid,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250214-1316,2025-02-14 13:16:12.0,Unknown,,N,,,MBBY,MBBY,n,,,,,Looks seismic. Small distal LP?,,,,,,,,,,,,,,,,,,,,,
20250214-1432,2025-02-14 14:23:42.0,Unknown,,N,,,MBFR,MBFR,n,,,,,Looks seismic. Small distal VT?,,,,,,,,,,,,,,,,,,,,,
20250214-1524,2025-02-14 15:24:58.0,Hybrid,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250214-1610,2025-02-14 16:10:56.4,Hybrid,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250215-1655,2025-02-15 16:55:45.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,Distinct low frequency component,,,,,,,,,,,,,,,,,,,,,
20250216-1437,2025-02-16 14:37:07.8,Distal VT,,N,,,MBFR,MBFR,n,,,,,Just before VT string,,,,,,,,,,,,,,,,,,,,,
20250217-1415,2025-02-17 14:15:26.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,OR helicopter?,,,,,,,,,,,,,,,,,,,,,
20250218-2033,2025-02-18 20:33:13.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219-1432,,Helicopter,,N,,,MSS1,,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219-1527,,Helicopter,,N,,,MBFR,,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250219-1940,2025-02-19 19:40:18.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250220-0722,2025-02-20 07:22:48.0,Distal VT,,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250221-1519,2025-02-21 15:19:40.0,Noise,Sea swell event,N,,,MBFR,"MBFR,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250223-0131,2025-02-23 01:31:35.8,VT,,N,,,MSS1,Most,y,,otime,,,Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250223-1613,2025-02-23 16:13:00.6,Deep VT,,N,,,MBLY,Most,y,,otime,,,Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250224-0401,2025-02-24 04:01:18.1,Rockfall,Scar,Y,85s,,MSS1,Most,y,,,,y,Thermal anomaly seen in scar on MVOT at same time.,,,,,,,,,,,,,,,,,,,,,
20250224-0612,2025-02-24 06:12:28.0,Rockfall,Scar?,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250224-0643,2025-02-24 06:43:21.0,Rockfall,Scar?,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250224-1114,2025-02-24 11:14:01.0,Distal VT,,N,,,MBFR,"MBFR,MBLG,MBBY,MBLY",n,,,,,OR Deep VT. ,,,,,,,,,,,,,,,,,,,,,
20250224-1746,2025-02-24 17:46:04.0,VT,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY,MBWH",n,,,,,OR Deep VT. ,,,,,,,,,,,,,,,,,,,,,
20250225-0816,2025-02-25 08:16:22.0,Rockfall,,N,,,MSS1,"MSS1,MBLY,MBLG,MBFR",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225-1445,2025-02-25 14:45:06.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225-1539,2025-02-25 15:39:29.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MSS1,MBRY,MBLG,MBLY",n,,,,,OR LP. Low-frequency.,,,,,,,,,,,,,,,,,,,,,
20250225-1853,2025-02-25 18:53:48.0,Hybrid,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225-2009,2025-02-25 20:09:06.0,Hybrid,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY,MBWH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225-2011,2025-02-25 20:11:26.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250225-1219,2025-02-26 12:19:54.0,VT,Multiple events,N,,,MSS1,"MSS1,MBLY,MBLY,MBFR,MBBY",n,,,,,OR mini VT string.,,,,,,,,,,,,,,,,,,,,,
20250226-2000,2025-02-26 20:00:00.0,Noise,Swell noise,,8d,,MBRY,"MBRY,MSS1,MBLG",,,,,,,,,,,,,,,,,,,,,,,,,,,
20250226-2241,2025-02-26 22:41:35.0,Distal rockfall,Irish Ghaut?,N,,,MBLG,"MBLG,MSS1,MBLY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250227-1006,2025-02-27 10:06:42.0,VT,Multiple events,N,,,MSS1,"MSS1,MBLY,MBLY,MBFR,MBBY",n,,,,,OR mini VT string.,,,,,,,,,,,,,,,,,,,,,
20250227-1714,2025-02-27 17:14:01.8,Rockfall,Scar?,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,OR complex VT?,,,,,,,,,,,,,,,,,,,,,
20250227-1726,2025-02-27 17:26:06.7,Local,,N,,9.9,MBRV,Most,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250227-2300,2025-02-27 23:00:54.0,Rockfall,Scar?,N,,,MSS1,Most,n,,,,,OR complex VT?,,,,,,,,,,,,,,,,,,,,,
20250228-0745,2025-02-28 07:45:33.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20259228-1219,2025-02-28 12:19:38.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250302-1249,2025-03-02 12:49:06.5,VT,Multiple events,N,,,MSS1,"MSS1,MBLY,MBLG,MBWH",y,,,,,OR mini VT string.,,,,,,,,,,,,,,,,,,,,,
20250302-1312,2025-03-02 13:12:44.6,Regional,,Y,,20.4,MBWH,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303-0002,2025-03-03 00:02:05.9,Regional,,Y,,31.1,MBRY,All,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250303-2245,2025-03-03 22:45:02.2,Regional,,Y,,18.4,MBRY,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20250304-0226,2025-03-04 02:26:02.7,Local,,Y,,11.2,MBLG,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20250304-1002,2025-03-04 10:02:49.9,Rockfall,Scar?,N,,,MSS1,Most,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250306-0251,2025-03-06 02:51:13.5,Mystery,VT or VTs?,N,,,MSS1,MSS1,n,,,,,High -frequency.,,,,,,,,,,,,,,,,,,,,,
20250306-1454,2025-03-06 14:54:35.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,One of a pair.,,,,,,,,,,,,,,,,,,,,,
20250306-1455,2025-03-06 14:55:08.5,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,One of a pair.,,,,,,,,,,,,,,,,,,,,,
20250306-1753,2025-03-06 17:53:36.5,Distal rockfall,Long Ground?,N,,,MBLG,"MBLG,MSS1",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250306-1825,2025-03-06 18:25:14.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250307-1216,2025-03-07 12:16:53.5,Mystery,Swarmette event,N,,,MSS1,MSS1,n,,,,,Hybrid?,,,,,,,,,,,,,,,,,,,,,
20250307-1356,2025-03-07 13:56:48.0,Mystery,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLY",n,,,,,Complex VT or hybrid?,,,,,,,,,,,,,,,,,,,,,
20250307-1418,2025-03-07 14:18:47.0,Mystery,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLY",n,,,,,Complex VT or hybrid?,,,,,,,,,,,,,,,,,,,,,
20250307-1631,2025-03-07 16:31:31.0,Mystery,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLY",n,,,,,Complex VT or hybrid?,,,,,,,,,,,,,,,,,,,,,
20250307-1636,2025-03-07 16:36:36.0,Mystery,Swarmette event,N,,,MSS1,"MSS1,MBFR,MBLY,MBLY,MBBY",n,,,,,Complex VT?,,,,,,,,,,,,,,,,,,,,,
20250311-2350,2025-03-11 23:50:57.0,Distal rockfall,Fergus Ridge,N,,,MBFR,"MBFR,MSS1,MBLY,MBBY,MBGH",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250314-1822,2025-03-14 18:22:10.0,Rockfall,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250316-1736,2025-03-16 17:36:40.0,Rockfall,,N,,,MSS1,"MSS1,MBLY",n,,,,,High frequency,,,,,,,,,,,,,,,,,,,,,
20250319-1120,2025-03-19 11:20:10.0,Distal rockfall,,N,,,MBBY,"MBBY,MBGH,MBLY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250320-0240,2025-03-20 02:40:36.6,Distal rockfall,,Y,20s,,MBBY,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250320-0440,2025-03-20 04:40:52.0,Rockfall,,N,,,MSS1,MSS1,n,,,,,High frequency,,,,,,,,,,,,,,,,,,,,,
20250321-0831,2025-03-21 08:31:50.0,Rockfall,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250321-0838,2025-03-21 08:38:20.0,Rockfall,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250321-1400,2025-03-21 14:00:48.0,Mystery,,N,,,MSS1,MSS1,n,,,,,Harmonic,,,,,,,,,,,,,,,,,,,,,
20250321-1426,2025-03-21 14:26:08.0,Complex VT,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBRY,MBBY",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250321-1508,2025-03-21 15:08:43.8,Complex VT,,N,,,MSS1,"MSS1,MBFR,MBLY,MBLG",n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250321-2110,2025-03-21 21:10:48.0,Rockfall,,N,,,MSS1,"MSS1,MBLY",n,,,,,High frequency,,,,,,,,,,,,,,,,,,,,,
20250322-0105,2025-03-22 01:05:15.0,Distal rockfall,,N,,,MBLG,"MBLG,MSS1,MBLY,MBFR",n,,,,,"Two arrivals at MBLG, not at MSS1",,,,,,,,,,,,,,,,,,,,,
20250323-1720,2025-03-23 17:20:58.0,Distal rockfall,,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250324-0821,2025-03-24 08:21:33.0,Distal rockfall,,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250325-0944,2025-03-25 09:44:52.7,Local,,Y,,9.5,MBWH,All,y,,,,,Suitable for Q experiment?,,,,,,,,,,,,,,,,,,,,,
20250327-0655,2025-03-27 06:55:30.6,Distal rockfall,Fergus Ridge,Y,37s,,MBFR,Most,y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250328-1157,2025-03-28 11:57:31.7,Rockfall,,N,64s,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY,MBWH",n,,,,,Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250328-1239,2025-03-28 12:39:49.0,Rockfall,,N,50s,,MSS1,"MSS1,MBFR,MBLY,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250328-1245,2025-03-28 12:45:35.9,Rockfall,,N,85s,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY,MBWH",y,,,,,Manually added to SEISAN database.,,,,,,,,,,,,,,,,,,,,,
20250328-1247,2025-03-28 12:47:01.8,Rockfall,,N,90s,,MSS1,Most,y,,,,,Manually added to SEISAN database. Lower frequency than previous three.,,,,,,,,,,,,,,,,,,,,,
20250328-1504,2025-03-28 15:04:16.2,Rockfall,,N,15s,,MSS1,MSS1,y,,,,,High-frequency,,,,,,,,,,,,,,,,,,,,,
20250328-1514,2025-03-28 15:14:16.0,Distal rockfall,Fergus Ridge,N,,,MBFR,MBFR,n,,,,,,,,,,,,,,,,,,,,,,,,,,
20250329-0138,2025-03-29 01:38:22.7,Rockfall,,N,45s,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY,MBGH,MBWH",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250329-0313,2025-03-29 03:13:28.2,Rockfall,,N,46s,,MSS1,"MSS1,MBFR,MBLY,MBLG,MBBY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250329-0558,2025-03-29 05:58:40.2,Rockfall,,N,30s,,MSS1,"MSS1,MBLY",y,,,,,,,,,,,,,,,,,,,,,,,,,,
20250329-1039,2025-03-29 10:39:04.8,Rockfall,,N,65s,,MSS1,"MSS1,MBFR,MBLY,MBLG",y,,,,,,,,,,,,,,,,,,,,,,,,,,
